"city","sex","edu","married","worktime","ind","size","occ","status","age","fulltime","union","train","paytype","income","regular"
2,1,3,2,36,"F",1,9,3,59,2,1,2,2,170,2
2,1,3,4,48,"C",4,9,1,58,1,1,1,4,350,1
2,1,4,2,56,"F",1,7,1,59,1,1,1,4,175,1
2,1,4,2,40,"C",6,7,1,59,1,3,1,4,700,1
2,1,4,2,40,"C",6,8,1,59,1,4,1,4,750,1
2,1,4,2,40,"O",3,8,1,58,1,4,1,4,410,1
2,1,4,2,40,"P",4,9,1,59,1,1,2,4,200,1
2,1,5,2,56,"I",2,1,1,59,1,1,1,7,400,1
2,1,5,4,40,"R",4,2,2,58,1,1,2,4,120,2
2,1,5,2,40,"F",1,7,1,59,1,1,2,5,400,1
2,1,5,2,40,"N",4,3,1,59,1,4,1,5,400,1
2,1,5,2,40,"Q",3,2,1,59,1,1,1,4,190,1
2,1,5,2,50,"C",4,8,1,59,1,1,2,4,280,1
2,1,5,4,15,"I",1,4,2,59,2,1,2,4,120,2
2,1,5,2,40,"G",3,1,1,59,1,1,1,4,300,1
2,1,5,2,40,"K",3,3,1,58,1,2,2,5,800,2
2,1,5,2,40,"P",5,3,1,59,1,4,1,4,295,1
2,1,5,2,50,"C",4,1,1,59,1,1,1,5,1200,1
2,1,5,2,52,"N",4,3,1,58,1,1,1,4,290,2
2,1,5,2,0,"P",5,3,1,58,1,4,2,4,720,1
2,1,5,2,40,"F",3,2,1,58,1,1,2,4,250,1
2,1,5,2,48,"M",6,2,1,59,1,3,1,5,800,1
2,1,6,2,60,"S",1,2,1,59,1,1,2,4,500,1
2,1,6,2,36,"S",1,2,1,59,1,1,1,4,120,1
2,1,1,2,50,"F",2,7,3,57,1,1,2,2,250,2
2,1,1,2,55,"G",2,5,1,58,1,1,2,4,350,1
2,1,1,3,30,"F",3,9,3,57,1,1,2,1,150,2
2,1,1,3,40,"C",4,7,1,57,1,1,1,4,320,1
2,1,2,2,46,"F",4,2,1,57,1,1,1,4,500,2
2,1,2,2,36,"F",2,9,3,57,1,1,2,2,150,2
2,1,2,2,40,"E",1,8,1,58,1,1,2,4,200,1
2,1,2,2,40,"E",3,8,1,58,1,1,2,4,250,1
2,1,2,2,44,"B",6,7,1,58,1,4,1,4,350,1
2,1,2,2,50,"C",3,8,1,58,1,1,2,4,290,1
2,1,2,4,16,"F",3,7,3,58,1,2,2,2,240,2
2,1,2,4,40,"O",4,9,1,58,1,4,1,4,210,1
2,1,2,4,48,"H",4,8,1,58,1,4,1,6,100,1
2,1,2,1,57,"H",3,8,1,57,1,4,1,4,170,1
2,1,2,4,40,"C",5,7,1,58,1,4,2,4,340,1
2,1,3,1,55,"H",2,9,1,58,1,1,1,4,200,1
2,1,3,2,32,"C",4,3,1,58,1,4,1,4,500,1
2,1,3,2,40,"K",3,1,1,57,1,1,1,5,400,2
2,1,3,2,40,"N",5,7,1,58,1,4,1,5,300,2
2,1,3,2,40,"O",6,3,1,58,1,1,1,4,600,1
2,1,3,2,40,"O",6,8,1,58,1,4,1,4,330,1
2,1,3,2,40,"P",4,7,1,58,1,1,1,4,350,1
2,1,3,2,20,"C",3,8,1,57,2,1,1,1,80,2
2,1,3,4,35,"K",2,5,2,58,1,1,1,6,300,2
2,1,3,4,8,"H",1,8,3,58,1,1,2,2,100,1
2,1,3,1,40,"S",1,2,1,58,1,1,1,7,200,1
2,1,3,2,18,"F",3,7,2,57,1,1,2,6,200,1
2,1,3,2,40,"C",6,3,1,58,1,4,1,4,400,1
2,1,3,2,40,"O",2,9,2,57,1,2,1,1,180,2
2,1,3,2,42,"C",4,3,1,57,1,1,2,4,350,1
2,1,3,2,50,"E",3,8,1,57,1,4,1,4,270,1
2,1,4,1,40,"F",2,7,3,57,2,1,2,2,100,2
2,1,4,2,40,"E",3,3,1,58,1,4,1,4,500,1
2,1,4,2,40,"F",3,7,3,57,1,1,2,2,350,2
2,1,4,3,36,"J",6,8,1,58,1,3,1,4,550,1
2,1,4,2,40,"Q",3,9,2,58,1,1,1,4,160,2
2,1,4,2,40,"Q",2,1,1,58,1,1,1,4,200,2
2,1,4,2,40,"Q",4,1,1,58,1,1,1,5,300,1
2,1,5,2,40,"P",4,2,1,57,1,4,1,4,600,1
2,1,5,2,0,"P",4,1,1,57,1,3,1,5,660,1
2,1,5,2,68,"Q",4,7,2,57,1,2,1,1,170,2
2,1,5,2,38,"Q",3,8,1,57,1,1,2,4,200,1
2,1,5,1,52,"S",1,2,1,58,1,1,2,4,180,1
2,1,5,2,40,"C",4,3,1,57,1,1,2,5,440,2
2,1,5,2,40,"C",6,7,1,57,1,2,1,4,700,1
2,1,5,2,40,"O",4,3,1,58,1,4,1,5,500,1
2,1,5,2,40,"P",4,3,1,58,1,2,1,5,750,1
2,1,5,2,50,"C",3,9,1,57,1,1,1,4,200,2
2,1,5,2,50,"C",5,8,1,57,1,4,1,4,400,1
2,1,5,2,40,"O",3,2,1,58,1,2,1,5,500,1
2,1,5,2,40,"O",4,4,1,57,1,4,1,4,500,1
2,1,6,2,40,"S",1,2,1,57,1,1,2,4,250,1
2,1,6,2,32,"O",6,3,1,58,1,2,1,5,700,1
2,1,6,2,40,"G",2,5,1,58,1,1,2,4,350,1
2,1,6,2,40,"P",4,1,1,58,1,2,1,4,800,1
2,1,7,2,45,"P",5,3,1,58,1,1,1,4,450,2
2,1,1,1,18,"F",1,9,3,57,1,1,2,2,120,2
2,1,1,2,8,"F",1,9,3,57,1,1,2,2,160,2
2,1,1,2,40,"M",5,3,1,57,1,1,1,5,600,1
2,1,2,2,58,"O",2,7,2,57,1,1,1,2,200,2
2,1,2,2,21,"F",3,9,3,57,1,1,2,2,100,2
2,1,2,2,24,"K",3,9,3,57,1,1,1,2,150,2
2,1,2,2,44,"C",2,7,2,57,1,1,2,2,150,2
2,1,2,2,30,"F",2,9,3,57,2,1,2,2,90,2
2,1,3,2,50,"P",3,3,1,57,1,4,1,4,400,1
2,1,3,2,36,"C",3,8,1,56,1,1,2,2,280,1
2,1,3,2,40,"C",6,3,1,57,1,4,1,4,400,1
2,1,3,2,40,"O",4,2,1,57,1,2,1,4,600,1
2,1,3,2,40,"O",4,3,1,57,1,3,1,4,500,1
2,1,3,2,46,"E",2,8,1,57,1,1,2,4,250,1
2,1,3,2,50,"I",1,4,1,57,1,1,2,4,300,1
2,1,3,2,50,"K",2,5,2,57,1,1,1,6,900,2
2,1,3,2,60,"G",1,5,1,57,1,1,2,4,350,1
2,1,3,3,8,"F",1,7,3,56,2,1,2,2,150,2
2,1,3,4,50,"C",6,8,1,56,1,1,1,4,400,1
2,1,3,2,73,"C",6,9,1,56,1,4,1,4,230,1
2,1,3,2,40,"C",1,8,1,56,1,1,2,4,180,1
2,1,3,2,40,"C",3,8,1,57,1,1,2,4,340,1
2,1,3,2,40,"C",5,3,1,57,1,2,1,4,500,1
2,1,3,2,40,"F",1,7,3,56,1,1,2,2,200,2
2,1,3,2,40,"F",2,3,1,57,1,1,1,4,400,2
2,1,3,2,45,"O",3,4,1,57,1,1,1,4,720,1
2,1,3,2,46,"C",5,8,1,56,1,1,1,1,200,1
2,1,3,2,60,"C",3,8,1,57,1,1,2,4,300,1
2,1,3,4,56,"G",1,9,1,57,1,1,1,4,250,1
2,1,4,3,48,"H",4,8,1,57,1,3,1,4,200,1
2,1,4,2,32,"K",3,3,1,57,1,1,1,4,700,1
2,1,5,2,40,"P",3,2,1,57,1,3,1,4,500,1
2,1,5,4,22,"S",1,4,3,57,1,1,2,2,200,2
2,1,5,2,0,"H",1,8,1,57,1,1,1,4,200,1
2,1,5,2,39,"Q",3,2,2,57,2,1,2,1,150,2
2,1,5,2,40,"F",1,1,1,56,1,1,2,4,490,2
2,1,5,2,40,"O",4,3,1,56,1,4,1,4,370,1
2,1,5,4,46,"Q",4,4,2,57,1,1,1,4,200,2
2,1,5,4,47,"C",3,7,1,57,1,1,2,4,310,1
2,1,5,2,48,"K",3,3,1,56,1,1,1,4,500,1
2,1,5,2,40,"O",5,4,1,56,1,1,1,4,580,1
2,1,5,2,52,"I",4,3,1,57,1,1,1,4,410,1
2,1,5,2,40,"E",3,8,1,57,1,1,2,5,300,1
2,1,5,2,56,"N",2,9,1,56,1,1,1,4,220,2
2,1,5,1,40,"F",1,8,3,56,1,1,2,2,180,2
2,1,6,2,40,"O",3,1,1,57,1,4,1,4,600,1
2,1,7,2,40,"P",5,2,1,56,1,1,1,5,700,1
2,1,0,4,44,"F",1,9,3,56,1,1,2,2,160,2
2,1,2,1,32,"K",3,9,3,56,1,1,1,2,200,2
2,1,2,2,55,"J",2,9,1,56,1,4,1,4,220,1
2,1,2,2,58,"A",1,9,3,56,1,1,2,2,120,2
2,1,2,2,20,"F",1,7,3,56,1,1,2,2,250,2
2,1,2,2,54,"B",3,1,1,56,1,1,1,4,400,2
2,1,3,2,48,"F",4,8,2,55,1,2,2,2,210,2
2,1,3,2,55,"C",4,8,1,55,1,1,1,1,155,1
2,1,3,2,16,"C",6,8,1,56,1,1,1,4,250,1
2,1,3,2,39,"C",5,7,1,56,1,3,1,1,270,1
2,1,3,2,40,"C",2,3,1,55,1,1,2,5,350,2
2,1,3,2,40,"C",4,8,1,55,1,1,2,4,220,1
2,1,3,2,40,"U",4,7,1,55,1,4,1,5,350,1
2,1,3,2,42,"N",2,9,1,56,1,1,2,4,260,2
2,1,3,2,44,"H",4,8,1,56,1,4,1,4,160,1
2,1,3,2,49,"F",1,7,1,56,1,1,1,5,500,1
2,1,3,2,50,"S",3,7,1,55,1,1,1,4,330,1
2,1,3,2,52,"H",4,8,1,55,1,3,1,4,170,1
2,1,3,1,48,"E",3,9,2,56,1,2,2,1,190,2
2,1,3,1,60,"L",2,8,1,56,1,1,2,4,280,1
2,1,3,2,24,"F",2,7,3,56,1,1,2,2,200,2
2,1,3,2,28,"F",5,7,3,56,1,2,2,2,600,2
2,1,3,2,32,"G",3,1,1,55,1,1,1,4,250,1
2,1,3,2,40,"C",3,7,1,55,1,1,2,4,350,1
2,1,3,2,40,"P",3,3,1,56,1,4,1,4,450,1
2,1,3,2,44,"O",6,4,1,55,1,3,1,4,350,1
2,1,3,2,45,"C",2,9,2,56,1,1,2,4,200,1
2,1,3,2,50,"C",6,8,1,56,1,4,1,4,650,1
2,1,3,2,60,"H",3,8,1,56,1,1,1,4,120,1
2,1,3,2,0,"H",5,8,1,56,1,4,1,4,200,1
2,1,3,4,80,"A",2,6,2,55,1,1,2,6,400,2
2,1,4,2,40,"K",3,3,1,56,1,1,1,4,555,1
2,1,4,2,40,"Q",3,8,1,56,1,1,2,4,250,1
2,1,4,2,54,"O",3,4,1,56,1,1,1,4,500,1
2,1,4,2,40,"K",3,1,1,55,1,2,1,4,500,1
2,1,4,4,40,"H",4,7,1,56,1,4,1,4,500,1
2,1,5,2,48,"N",1,2,1,56,1,1,1,4,300,2
2,1,5,2,40,"F",3,2,1,55,1,1,1,5,500,1
2,1,5,2,40,"L",3,1,1,55,1,1,1,5,500,1
2,1,5,2,75,"E",4,3,1,56,1,4,1,4,400,1
2,1,5,2,32,"K",5,3,1,55,1,4,1,4,550,1
2,1,5,2,40,"C",4,1,1,55,1,2,2,5,400,1
2,1,5,2,40,"F",3,1,1,55,1,1,1,4,350,1
2,1,5,2,45,"H",2,8,1,56,1,4,2,4,400,1
2,1,5,2,54,"G",3,8,1,56,1,1,2,4,250,2
2,1,5,2,67,"C",3,1,1,56,1,1,2,5,620,1
2,1,5,2,0,"C",4,2,1,55,1,1,1,5,800,1
2,1,5,4,42,"F",2,3,1,56,1,1,2,4,180,1
2,1,5,2,40,"C",5,1,1,56,1,2,1,4,780,1
2,1,6,2,40,"P",4,2,1,56,1,3,1,4,700,1
2,1,6,2,30,"S",1,2,1,56,1,1,1,4,300,1
2,1,7,2,40,"P",3,1,1,55,1,2,1,4,650,1
2,1,7,2,40,"P",6,2,1,56,1,1,1,5,800,1
2,1,7,2,40,"M",4,2,1,55,1,4,1,5,800,1
2,1,2,2,42,"F",1,9,2,55,1,1,2,2,400,1
2,1,2,2,45,"O",5,9,1,54,1,4,1,4,280,1
2,1,2,2,50,"C",2,7,1,55,1,1,2,2,300,1
2,1,3,1,50,"N",3,8,1,55,1,1,1,4,300,2
2,1,3,2,40,"O",4,3,1,55,1,4,1,4,500,1
2,1,3,2,40,"S",1,3,1,55,1,4,1,4,500,1
2,1,3,2,45,"C",6,8,1,55,1,4,1,4,300,1
2,1,3,2,45,"F",2,7,1,55,1,1,2,4,230,1
2,1,3,2,55,"H",4,8,1,55,1,4,1,6,200,1
2,1,3,2,56,"C",2,8,1,55,1,1,2,4,290,1
2,1,3,2,25,"Q",3,8,1,55,2,1,1,4,110,2
2,1,3,2,0,"E",3,8,1,54,1,1,1,4,350,2
2,1,3,4,68,"H",4,8,1,54,1,1,2,4,270,1
2,1,3,4,71,"C",3,7,1,54,1,1,2,4,395,1
2,1,3,2,44,"C",3,8,1,54,1,1,2,4,250,1
2,1,3,4,52,"C",3,8,1,55,1,1,1,4,250,1
2,1,3,2,58,"F",4,9,1,55,1,1,1,4,220,1
2,1,3,2,32,"F",2,9,3,54,1,1,1,2,180,2
2,1,3,2,32,"C",6,8,1,54,1,2,1,4,750,1
2,1,3,2,36,"F",3,7,1,54,1,1,2,4,450,2
2,1,3,2,40,"C",3,7,1,55,1,1,1,1,200,1
2,1,3,2,40,"C",4,7,1,54,1,3,2,4,250,2
2,1,3,2,40,"G",3,3,1,55,1,1,2,4,280,1
2,1,3,2,40,"Q",2,8,1,54,1,2,2,4,300,1
2,1,3,2,42,"L",1,5,2,55,1,1,2,6,350,2
2,1,3,2,42,"N",4,9,1,55,1,4,2,4,480,1
2,1,3,2,58,"C",4,7,1,55,1,1,2,1,240,1
2,1,3,2,72,"N",2,8,1,55,1,3,1,4,280,2
2,1,3,2,0,"C",3,8,1,55,1,1,1,4,340,1
2,1,3,4,40,"F",2,9,1,55,1,1,1,1,180,1
2,1,3,1,50,"F",2,7,1,54,1,1,1,4,170,1
2,1,4,3,50,"O",1,9,2,54,1,2,2,2,180,2
2,1,4,2,40,"H",4,8,1,54,1,4,1,4,600,1
2,1,4,2,40,"C",4,8,1,54,1,1,1,4,450,1
2,1,4,2,45,"F",3,1,1,55,1,1,2,4,500,1
2,1,4,2,45,"O",5,4,1,55,1,2,1,4,320,1
2,1,5,2,40,"C",4,2,1,55,1,1,1,4,260,1
2,1,5,2,42,"S",1,2,1,55,1,1,2,4,250,1
2,1,5,2,8,"O",6,1,1,55,1,4,1,4,560,1
2,1,5,2,40,"H",5,3,1,55,1,3,1,4,300,1
2,1,5,2,40,"O",2,4,1,54,1,1,1,2,500,1
2,1,5,2,40,"C",4,1,1,54,1,1,1,5,600,1
2,1,5,2,50,"O",5,3,1,55,1,4,1,4,400,1
2,1,5,2,40,"Q",3,2,1,54,1,1,1,4,200,1
2,1,5,2,40,"I",1,8,1,55,1,4,1,4,450,1
2,1,6,2,36,"S",1,2,1,55,1,1,1,4,150,1
2,1,6,2,40,"S",2,2,1,55,1,1,2,4,300,1
2,1,6,1,40,"S",2,2,1,55,1,1,2,4,200,1
2,1,6,2,40,"F",4,1,1,54,1,1,1,4,700,1
2,1,1,2,40,"C",5,8,1,54,1,1,1,4,320,1
2,1,1,2,45,"C",2,7,2,54,1,1,2,4,200,1
2,1,1,2,40,"F",2,9,3,54,1,1,2,2,110,2
2,1,2,2,40,"E",3,9,1,53,1,3,1,4,450,1
2,1,3,2,40,"F",3,5,1,54,1,1,2,4,320,1
2,1,3,2,40,"N",4,9,1,54,1,4,1,5,380,1
2,1,3,2,40,"O",6,7,1,54,1,1,1,4,510,1
2,1,3,2,42,"J",4,9,1,54,1,4,1,4,370,1
2,1,3,2,45,"C",3,8,1,53,1,3,1,4,250,1
2,1,3,2,48,"G",3,9,1,53,1,1,2,4,220,2
2,1,3,2,50,"O",6,3,1,53,1,4,1,4,550,1
2,1,3,2,52,"C",3,3,1,53,1,1,1,4,400,1
2,1,3,2,0,"C",4,8,1,54,1,1,2,1,200,1
2,1,3,4,78,"N",2,9,1,53,1,1,2,4,170,2
2,1,3,1,48,"G",2,3,1,53,1,1,2,4,350,1
2,1,3,2,8,"F",3,7,3,54,1,1,2,2,300,2
2,1,3,2,24,"F",1,7,1,54,1,1,1,4,270,1
2,1,3,2,40,"F",2,7,1,53,1,1,1,5,260,2
2,1,3,2,45,"C",3,7,1,54,1,1,2,4,190,1
2,1,3,2,48,"C",6,3,1,53,1,4,1,1,380,1
2,1,3,2,48,"C",6,7,1,54,1,4,1,4,700,1
2,1,3,2,54,"G",2,7,1,53,1,1,2,4,220,1
2,1,3,2,56,"F",1,7,3,54,1,1,2,2,450,2
2,1,3,2,0,"F",2,3,1,54,1,1,1,4,193,1
2,1,3,3,40,"N",1,9,1,54,1,1,2,4,170,2
2,1,3,4,48,"F",1,7,1,53,1,1,2,4,250,1
2,1,3,4,54,"C",4,8,1,53,1,1,1,5,300,1
2,1,4,2,40,"O",5,4,1,54,1,1,1,4,280,1
2,1,4,4,60,"A",2,8,1,53,1,1,2,4,280,1
2,1,4,2,60,"C",3,3,1,53,1,1,2,4,150,1
2,1,4,2,37,"G",2,9,1,54,1,4,1,4,370,1
2,1,4,2,48,"C",6,8,1,53,1,4,1,4,460,1
2,1,4,4,36,"F",4,9,3,53,1,1,2,2,200,2
2,1,4,4,24,"A",1,9,3,53,2,1,2,2,36,2
2,1,5,2,24,"P",3,1,1,54,1,2,1,4,750,1
2,1,5,2,36,"F",2,9,3,54,1,1,2,2,214,2
2,1,5,2,40,"K",3,3,1,54,1,1,1,4,965,1
2,1,5,2,40,"O",4,1,1,53,1,4,1,4,450,1
2,1,5,2,40,"O",4,4,1,53,1,1,1,4,560,1
2,1,5,2,40,"C",6,8,1,54,1,4,1,5,800,1
2,1,5,1,70,"P",4,3,1,54,1,2,1,4,230,1
2,1,5,1,40,"F",3,7,1,54,1,1,2,4,350,1
2,1,5,2,43,"G",1,3,1,54,1,4,1,5,320,1
2,1,5,2,40,"H",5,3,1,53,1,3,2,4,350,2
2,1,5,2,40,"O",6,3,1,54,1,4,1,4,400,1
2,1,5,2,50,"H",4,7,1,54,1,4,1,4,550,1
2,1,5,2,35,"S",1,2,1,54,1,1,1,4,150,1
2,1,5,2,49,"G",2,2,1,53,1,1,1,4,600,1
2,1,5,2,16,"O",3,3,1,53,1,4,1,4,470,1
2,1,5,1,32,"O",5,9,2,54,1,2,1,4,180,2
2,1,6,2,40,"P",3,2,1,54,1,4,1,4,460,1
2,1,6,2,48,"S",1,2,1,53,1,1,1,4,280,1
2,1,7,2,10,"F",3,3,2,53,1,1,2,4,116,1
2,1,2,2,20,"F",2,7,3,53,1,1,2,2,500,2
2,1,2,2,40,"C",3,8,1,52,1,1,2,4,190,1
2,1,2,2,60,"F",2,7,1,53,1,1,1,4,320,1
2,1,2,4,8,"F",1,9,3,52,1,1,2,2,200,2
2,1,2,4,50,"H",3,8,1,52,1,1,1,4,280,1
2,1,3,1,40,"C",6,8,1,52,1,4,1,4,400,1
2,1,3,1,45,"C",4,3,1,53,1,1,2,4,290,1
2,1,3,1,32,"L",2,4,1,53,2,1,1,4,185,2
2,1,3,2,27,"F",2,9,3,52,1,1,2,3,250,2
2,1,3,2,40,"C",2,7,1,52,1,1,2,4,400,1
2,1,3,2,40,"C",2,7,1,52,1,1,2,1,268,1
2,1,3,2,40,"C",3,8,1,53,1,1,2,4,330,1
2,1,3,2,40,"I",1,4,2,53,1,1,1,4,200,1
2,1,3,2,42,"G",3,8,1,52,1,1,2,4,250,1
2,1,3,2,48,"F",3,7,1,53,1,4,1,4,350,1
2,1,3,2,60,"C",4,8,1,52,1,1,2,4,400,1
2,1,3,2,60,"N",2,7,3,52,1,1,2,2,400,2
2,1,3,2,0,"H",4,8,1,53,1,4,1,6,230,1
2,1,3,2,0,"F",3,7,1,53,1,1,1,4,300,1
2,1,3,1,56,"H",4,8,1,52,1,1,1,4,200,1
2,1,3,2,36,"F",3,9,3,53,1,1,2,2,300,2
2,1,3,2,40,"C",3,7,1,52,1,1,2,2,400,2
2,1,3,2,40,"C",3,8,1,53,1,1,1,4,350,1
2,1,3,2,40,"C",4,8,1,53,1,1,2,4,220,1
2,1,3,2,40,"C",5,7,1,53,1,4,2,2,420,1
2,1,3,2,40,"C",6,7,1,53,1,3,1,4,500,1
2,1,3,2,40,"O",1,9,2,52,1,2,1,4,200,2
2,1,3,2,40,"S",3,7,1,53,1,1,1,4,300,1
2,1,3,2,42,"G",2,5,1,52,1,1,2,4,400,1
2,1,3,2,48,"C",3,3,1,53,1,1,1,5,300,1
2,1,3,2,48,"C",4,8,1,53,1,4,2,4,400,2
2,1,3,2,48,"G",2,9,1,53,1,1,2,5,270,1
2,1,3,2,8,"N",2,9,3,53,1,1,2,2,100,2
2,1,3,4,40,"C",5,7,1,53,1,4,1,4,380,1
2,1,4,2,40,"K",2,1,1,53,1,2,1,5,750,1
2,1,4,2,40,"K",3,4,1,53,1,4,1,4,250,1
2,1,4,2,8,"F",1,9,3,53,1,1,2,2,60,2
2,1,5,2,40,"P",4,1,1,52,1,2,1,4,330,1
2,1,5,4,55,"C",4,8,1,52,1,1,2,5,300,2
2,1,5,1,40,"C",1,7,2,53,1,1,2,4,200,1
2,1,5,1,40,"J",3,2,1,52,1,1,2,4,250,1
2,1,5,2,24,"L",2,9,1,53,1,1,2,4,265,2
2,1,5,2,0,"P",4,2,1,53,1,3,1,4,200,1
2,1,5,2,40,"J",1,3,1,53,1,2,2,4,500,1
2,1,5,2,40,"K",3,2,1,52,1,4,1,4,900,1
2,1,5,2,16,"F",2,7,3,52,1,1,2,2,300,2
2,1,5,2,40,"F",4,2,1,53,1,1,1,5,480,1
2,1,5,2,42,"O",2,4,1,52,1,1,1,5,450,1
2,1,5,4,40,"C",4,3,1,53,1,1,1,4,250,1
2,1,5,2,40,"O",5,4,1,52,1,1,1,4,360,1
2,1,5,2,57,"P",4,8,1,53,1,1,2,4,300,1
2,1,6,2,30,"S",1,2,1,52,1,1,1,4,170,1
2,1,6,2,40,"M",6,2,1,52,1,2,1,5,500,1
2,1,6,2,40,"Q",6,2,1,53,1,4,1,5,670,1
2,1,7,2,40,"S",1,2,1,53,1,1,1,4,200,1
2,1,1,2,40,"O",3,9,1,51,1,4,1,4,300,1
2,1,1,2,60,"I",1,4,1,52,1,1,2,4,250,1
2,1,2,1,48,"C",1,7,1,51,1,1,2,4,270,1
2,1,2,2,40,"C",2,7,1,52,1,1,1,4,175,1
2,1,2,2,40,"J",2,9,1,52,1,4,1,4,450,1
2,1,2,4,45,"C",3,8,1,52,1,1,2,4,230,1
2,1,3,1,36,"C",2,8,3,52,1,1,2,2,150,2
2,1,3,1,40,"N",3,9,1,52,1,4,1,4,300,1
2,1,3,1,40,"O",6,3,1,52,1,4,1,4,450,1
2,1,3,2,56,"C",2,9,1,51,1,1,2,4,150,1
2,1,3,2,58,"O",3,4,1,51,1,1,1,4,700,1
2,1,3,2,41,"J",3,9,1,52,1,4,2,4,310,1
2,1,3,2,42,"E",5,8,1,51,1,3,2,4,355,1
2,1,3,2,45,"E",2,8,1,52,1,1,2,4,179,1
2,1,3,2,48,"G",3,3,1,52,1,1,1,4,520,1
2,1,3,2,32,"A",1,9,3,52,2,1,1,2,80,2
2,1,3,4,35,"B",2,8,1,52,1,1,1,4,360,1
2,1,3,4,48,"F",3,9,1,52,1,2,2,4,250,1
2,1,3,2,16,"A",1,9,3,52,1,1,2,2,100,2
2,1,3,2,36,"C",6,8,1,52,1,4,1,4,250,1
2,1,3,2,38,"C",4,7,1,51,1,1,1,4,350,1
2,1,3,2,40,"C",2,8,1,52,1,1,1,4,350,1
2,1,3,2,40,"C",3,8,1,52,1,1,2,4,300,1
2,1,3,2,44,"C",3,8,1,52,1,1,1,5,380,1
2,1,3,2,50,"G",1,5,1,52,1,1,2,4,300,1
2,1,3,2,79,"Q",4,3,1,52,1,4,1,4,560,1
2,1,3,4,40,"C",6,3,1,52,1,4,1,2,400,1
2,1,3,2,40,"C",4,8,1,51,1,1,1,4,270,1
2,1,4,2,40,"U",6,7,1,52,1,4,1,4,360,1
2,1,4,2,40,"J",2,3,1,52,1,4,1,4,438,1
2,1,4,2,40,"I",5,8,1,52,1,3,1,4,400,1
2,1,4,2,48,"C",6,8,1,51,1,4,1,4,700,1
2,1,4,1,44,"N",1,3,2,52,1,1,2,4,100,1
2,1,4,2,32,"Q",3,2,1,52,1,1,1,5,315,1
2,1,4,2,75,"Q",4,3,1,52,1,4,1,4,615,1
2,1,5,4,40,"P",4,2,1,51,1,3,1,4,500,1
2,1,5,2,41,"C",3,3,1,51,1,1,1,4,250,1
2,1,5,2,16,"J",2,9,1,52,1,4,1,4,500,1
2,1,5,2,40,"C",6,3,1,52,1,2,1,5,850,1
2,1,5,1,40,"O",6,3,1,52,1,1,1,4,170,1
2,1,5,2,45,"O",6,3,1,51,1,4,1,4,520,1
2,1,5,4,50,"R",4,4,1,52,1,1,2,4,350,1
2,1,5,2,37,"C",6,3,1,52,1,3,1,5,500,1
2,1,5,2,42,"C",3,8,1,52,1,1,2,5,310,1
2,1,5,2,45,"O",3,4,1,52,1,1,1,4,430,1
2,1,5,2,51,"C",4,8,1,52,1,1,2,4,280,1
2,1,5,4,44,"C",5,9,1,52,1,4,1,4,280,1
2,1,6,2,60,"S",1,2,2,51,1,1,2,4,250,1
2,1,7,2,40,"P",6,2,1,52,1,4,1,4,500,1
2,1,2,1,9,"F",2,8,2,51,1,1,1,4,160,1
2,1,2,1,10,"F",3,9,3,51,2,1,2,2,150,2
2,1,2,2,40,"C",3,9,1,51,1,1,2,4,200,2
2,1,2,2,60,"E",2,8,1,51,1,1,2,4,300,1
2,1,3,1,40,"C",6,8,1,50,1,1,1,4,180,1
2,1,3,1,52,"N",2,9,1,51,1,1,2,4,230,1
2,1,3,1,16,"F",3,7,3,51,2,1,2,2,192,2
2,1,3,1,0,"G",3,9,1,50,1,1,1,2,210,1
2,1,3,2,40,"C",4,5,1,50,1,3,1,5,490,1
2,1,3,2,40,"C",6,8,1,50,1,4,1,4,450,1
2,1,3,2,40,"F",3,5,1,51,1,1,2,4,200,1
2,1,3,2,40,"K",2,1,1,51,1,1,1,4,1000,1
2,1,3,2,40,"O",6,3,1,51,1,4,1,5,620,1
2,1,3,2,40,"P",2,3,1,50,1,1,1,4,200,1
2,1,3,2,40,"P",4,3,1,50,1,2,2,5,668,1
2,1,3,2,42,"J",4,9,1,51,1,4,1,4,730,1
2,1,3,2,44,"C",3,7,1,50,1,1,2,4,360,1
2,1,3,2,48,"N",1,7,1,51,1,1,2,2,260,1
2,1,3,2,50,"G",1,5,1,51,1,1,2,4,500,1
2,1,3,2,60,"F",1,7,1,51,1,1,2,4,300,1
2,1,3,4,32,"C",4,8,1,50,1,4,1,4,280,1
2,1,3,1,8,"F",1,8,3,50,1,1,2,2,150,2
2,1,3,1,48,"G",2,8,1,51,1,1,1,4,260,2
2,1,3,2,39,"F",2,9,3,51,1,1,2,2,200,2
2,1,3,2,43,"D",6,2,1,51,1,4,1,4,800,1
2,1,3,2,50,"F",2,7,3,51,1,1,2,2,350,2
2,1,3,2,67,"E",3,9,1,50,1,3,1,5,390,1
2,1,3,2,30,"F",3,7,1,51,1,1,2,5,300,1
2,1,3,2,40,"C",1,9,2,51,1,1,2,4,180,1
2,1,3,2,40,"C",4,8,1,50,1,1,2,5,350,1
2,1,3,2,40,"F",1,7,1,51,1,1,2,4,180,1
2,1,3,2,40,"H",2,7,1,51,1,4,1,4,300,1
2,1,3,2,40,"N",2,7,1,51,1,4,2,4,310,1
2,1,3,2,40,"O",6,4,1,51,1,4,1,4,415,1
2,1,3,2,43,"E",4,9,1,50,1,1,2,4,250,1
