"city","sex","edu","married","worktime","ind","size","occ","status","age","fulltime","union","train","paytype","income","regular"
1,2,3,1,39,"Q",2,2,1,28,1,1,1,4,160,1
1,2,4,1,50,"K",3,3,1,29,1,4,1,4,230,1
1,2,4,1,32,"S",4,4,1,29,1,1,2,6,350,1
1,2,4,1,45,"P",3,2,1,29,1,1,1,4,157,2
1,2,5,1,32,"S",4,3,1,29,1,1,1,5,180,1
1,2,5,1,43,"K",6,3,1,29,1,2,1,4,170,2
1,2,5,1,32,"C",6,3,1,29,1,1,1,5,500,1
1,2,3,1,30,"I",3,4,1,28,2,1,1,4,120,2
1,2,5,1,40,"C",4,3,1,27,1,1,2,5,240,1
1,2,5,1,46,"D",4,3,1,28,1,3,1,4,150,2
1,2,5,1,50,"I",3,9,1,27,1,1,1,5,230,1
1,2,5,1,60,"J",4,2,2,27,1,1,2,4,200,2
1,2,5,1,51,"K",3,3,1,28,1,4,1,5,400,1
1,2,3,1,40,"C",5,9,1,27,1,1,1,4,140,1
1,2,4,1,32,"H",4,3,2,27,2,2,1,1,60,2
1,2,4,1,41,"G",3,3,1,26,1,1,1,5,220,2
1,2,4,1,49,"Q",4,2,1,27,1,4,1,4,190,1
1,2,4,1,40,"Q",3,2,1,27,1,1,1,5,180,1
1,2,4,1,40,"Q",5,2,1,26,1,2,1,5,250,2
1,2,5,1,32,"H",5,3,1,27,1,2,1,4,150,2
1,2,5,1,40,"G",3,3,1,27,1,1,2,5,120,1
1,2,5,1,36,"M",4,3,1,26,1,1,1,4,160,2
1,2,5,1,40,"H",6,3,1,27,1,3,1,5,180,1
1,2,5,1,40,"K",3,3,1,27,1,2,1,4,200,2
1,2,4,1,36,"H",6,4,1,26,1,4,1,4,350,1
1,2,4,1,48,"Q",1,2,1,26,1,1,2,4,130,1
1,2,5,1,44,"J",3,2,1,25,1,1,1,4,180,1
1,2,5,1,40,"Q",6,2,1,25,1,4,1,4,250,1
1,2,4,1,35,"G",3,3,1,24,1,4,1,4,310,1
1,2,4,1,45,"S",1,4,2,24,1,1,1,4,120,1
1,2,4,1,45,"Q",5,2,1,25,1,1,2,4,200,1
1,2,5,1,34,"R",1,3,2,25,2,1,2,1,80,2
1,2,5,1,32,"Q",5,2,1,24,1,4,1,5,250,1
1,2,4,1,45,"J",4,3,1,23,1,4,1,5,145,1
1,2,5,1,32,"O",6,3,2,23,1,2,1,2,130,2
1,2,5,1,36,"Q",6,2,1,24,1,1,1,5,220,1
1,2,3,1,32,"G",1,5,1,22,1,1,2,4,180,1
1,2,3,1,41,"H",3,9,2,23,1,1,2,2,175,1
1,2,4,1,50,"G",4,3,1,22,1,1,2,4,280,1
1,2,4,1,36,"Q",3,3,1,23,1,1,1,4,170,1
1,2,5,1,10,"I",2,9,3,22,2,1,2,1,30,2
1,2,5,1,50,"R",3,2,2,22,1,1,2,6,140,2
1,2,5,1,45,"Q",6,2,1,23,1,3,1,4,150,1
1,2,5,1,30,"I",1,4,2,23,2,1,2,1,56,2
1,2,3,1,48,"I",2,4,1,21,1,2,2,4,190,1
1,2,5,1,32,"P",3,4,2,21,1,1,1,4,110,2
1,2,5,1,31,"S",2,4,1,20,1,1,1,5,210,1
1,2,3,1,20,"I",1,5,2,18,2,1,2,1,58,2
1,1,0,3,50,"G",1,9,3,72,1,1,2,6,20,1
1,1,2,2,40,"F",2,9,3,64,1,1,2,2,300,2
1,1,2,4,66,"F",2,8,2,64,1,1,2,4,250,2
1,1,3,2,40,"F",2,7,3,64,1,1,2,2,160,2
1,1,2,2,66,"F",2,9,2,63,1,1,1,4,250,2
1,1,3,2,40,"F",2,9,3,62,1,1,2,2,300,2
1,1,2,2,48,"C",3,7,2,62,1,2,1,2,350,2
1,1,3,2,48,"C",3,7,2,59,1,2,1,2,350,1
1,1,3,2,48,"F",3,1,1,60,1,1,1,4,400,1
1,1,3,3,40,"G",3,5,1,58,1,1,2,4,260,1
1,1,3,4,16,"F",3,9,3,56,2,1,2,2,80,2
1,1,2,4,32,"F",2,9,3,54,1,1,2,2,120,2
1,1,3,1,50,"F",3,7,3,54,1,1,2,2,125,2
1,1,3,2,30,"F",3,7,2,53,1,1,1,2,180,2
1,1,3,2,32,"C",3,7,1,52,1,1,2,4,180,1
1,1,3,4,56,"F",4,9,3,52,1,1,2,2,200,2
1,1,3,4,40,"S",2,7,1,53,1,1,2,4,200,2
1,1,4,2,36,"O",4,4,1,53,1,1,1,4,450,1
1,1,6,2,32,"B",6,3,1,52,1,4,1,5,600,1
1,1,3,2,48,"F",4,7,2,52,1,1,1,2,400,1
1,1,4,2,48,"C",3,9,1,52,1,1,2,4,250,1
1,1,5,4,64,"G",1,9,1,51,1,1,2,4,167,1
1,1,3,2,40,"F",2,9,3,51,1,1,1,2,300,2
1,1,3,2,48,"C",3,7,2,51,1,2,1,2,300,1
1,1,3,1,50,"C",3,9,2,51,1,1,2,4,200,1
1,1,3,4,50,"F",3,9,3,50,1,1,1,2,150,2
1,1,1,1,15,"C",1,9,2,50,2,1,2,4,50,2
1,1,5,2,32,"A",5,3,1,49,1,4,1,4,405,1
1,1,5,2,48,"C",3,3,2,50,1,2,1,2,400,2
1,1,1,1,66,"I",3,9,1,48,1,1,1,4,150,1
1,1,3,4,32,"F",2,7,3,49,1,1,2,2,150,2
1,1,4,2,34,"A",5,3,1,48,1,4,1,4,410,1
1,1,3,1,50,"R",1,2,2,48,1,1,2,4,250,1
1,1,3,1,53,"C",4,7,1,48,1,1,1,4,260,1
1,1,3,4,48,"H",1,8,2,48,1,1,2,4,200,1
1,1,3,2,40,"F",3,7,3,46,1,1,2,2,130,2
1,1,5,2,32,"F",3,2,1,46,1,1,1,5,520,1
1,1,3,2,32,"N",3,7,1,46,1,4,1,5,400,1
1,1,3,1,48,"N",3,7,2,45,1,1,2,4,170,2
1,1,3,1,50,"F",3,7,3,45,1,1,2,2,125,2
1,1,5,2,32,"K",6,3,1,44,1,2,1,4,390,1
1,1,5,2,32,"F",3,2,1,45,1,1,1,5,230,1
1,1,3,1,16,"C",2,8,1,43,1,1,2,4,193,1
1,1,4,1,32,"S",4,8,2,43,2,1,2,6,80,2
1,1,5,1,56,"H",3,9,3,44,1,1,2,2,250,2
1,1,3,1,53,"C",4,7,1,43,1,1,1,4,220,2
1,1,3,4,40,"C",6,7,1,43,1,4,1,4,300,1
1,1,2,1,50,"F",3,9,3,42,1,1,2,2,90,2
1,1,3,1,32,"Q",5,9,2,42,1,1,2,4,110,2
1,1,3,2,40,"F",3,7,2,42,1,1,2,4,200,1
1,1,5,4,45,"F",3,7,1,41,1,1,2,4,250,1
1,1,2,2,66,"F",2,9,2,39,1,1,2,2,210,1
1,1,3,1,60,"C",5,8,2,40,1,2,2,4,170,1
1,1,3,2,40,"F",3,7,2,40,1,1,2,4,200,1
1,1,5,2,53,"C",4,7,1,40,1,1,1,4,220,2
1,1,3,1,55,"C",6,7,2,39,1,2,1,2,220,2
1,1,3,1,50,"C",6,7,1,37,1,4,1,4,330,1
1,1,5,1,40,"F",2,2,1,37,1,1,1,4,360,1
1,1,5,2,66,"C",4,8,1,36,1,1,1,4,200,1
1,1,3,1,43,"C",3,8,1,34,1,1,2,4,170,1
1,1,3,1,60,"G",1,5,1,35,1,1,2,2,200,1
1,1,3,1,40,"C",4,8,1,34,1,3,1,4,240,1
1,1,3,1,32,"Q",5,9,2,32,1,1,2,4,100,2
1,1,4,1,44,"Q",6,2,1,33,1,1,1,4,310,1
1,1,5,1,43,"I",3,4,2,33,1,1,2,4,120,1
1,1,5,2,32,"U",3,3,1,33,1,1,1,4,300,1
1,1,5,1,40,"G",1,3,1,33,1,1,1,4,200,1
1,1,1,2,40,"I",3,9,1,32,1,1,2,4,100,2
1,1,3,1,32,"M",3,2,1,32,1,1,1,4,200,1
1,1,5,1,45,"F",6,2,1,32,1,1,1,5,260,1
1,1,3,2,40,"F",4,7,2,31,1,1,1,2,400,2
1,1,4,1,40,"Q",6,2,1,31,1,1,1,4,170,1
1,1,6,1,0,"M",5,2,1,31,1,1,1,5,500,1
1,1,2,1,40,"I",3,9,1,30,1,1,2,4,100,2
1,1,3,1,50,"C",4,9,1,29,1,1,2,4,150,2
1,1,4,1,30,"C",5,8,1,29,1,1,1,2,290,1
1,1,5,1,54,"I",1,4,2,30,1,1,2,1,130,1
1,1,3,1,55,"F",1,9,2,28,1,1,2,4,250,1
1,1,3,1,63,"C",3,8,2,29,1,1,1,4,180,1
1,1,3,1,50,"C",4,9,1,28,1,2,1,4,150,2
1,1,5,1,40,"J",5,3,1,29,1,1,1,5,250,1
1,1,3,1,50,"C",4,9,1,27,1,1,2,4,160,2
1,1,3,1,54,"C",4,8,1,28,1,4,1,4,190,2
1,1,3,1,33,"C",4,8,1,27,1,1,1,4,210,1
1,1,4,1,32,"C",3,8,1,27,1,1,2,4,150,1
1,1,5,2,54,"H",3,9,2,27,1,1,2,4,200,1
1,1,5,1,32,"M",1,2,1,28,1,1,1,4,160,1
1,1,6,1,32,"C",5,2,1,28,1,2,1,5,290,1
1,1,6,1,44,"P",6,2,2,28,2,2,1,4,80,2
1,1,2,1,60,"C",4,8,2,27,1,2,2,4,160,1
1,1,3,1,30,"F",3,7,2,26,1,1,1,2,180,2
1,1,4,1,64,"J",3,2,2,27,1,2,1,4,250,1
1,1,4,1,36,"Q",6,3,1,26,1,1,1,4,185,1
1,1,5,2,40,"G",6,3,1,27,1,3,1,5,300,1
1,1,5,1,41,"P",1,2,2,27,1,1,2,4,120,2
1,1,5,1,54,"C",6,8,2,27,1,1,1,1,230,1
1,1,7,1,37,"P",6,2,2,26,1,2,1,4,150,2
1,1,2,1,60,"C",4,8,2,26,1,2,2,4,160,1
1,1,3,1,63,"C",4,8,1,26,1,1,2,1,150,1
1,1,3,1,48,"C",3,9,1,26,1,1,1,4,160,1
1,1,3,1,54,"C",4,8,1,25,1,1,1,1,200,2
1,1,4,1,27,"C",5,8,1,26,1,1,1,2,310,1
1,1,5,1,32,"M",5,3,1,26,1,4,2,5,178,1
1,1,5,1,40,"K",6,3,1,26,1,4,1,5,300,1
1,1,5,1,32,"Q",5,2,1,25,1,1,1,5,179,1
1,1,2,1,56,"I",2,4,1,25,1,1,2,4,210,1
1,1,3,1,53,"C",4,7,1,25,1,1,1,4,220,2
1,1,4,1,60,"I",3,4,1,25,1,1,1,4,180,1
1,1,4,1,32,"B",6,3,2,25,1,2,1,4,200,2
1,1,5,1,35,"R",1,3,2,25,2,1,2,1,84,2
1,1,1,1,40,"I",3,9,1,24,1,1,2,4,100,2
1,1,3,1,53,"C",4,7,1,24,1,1,1,4,220,2
1,1,3,1,32,"C",3,8,2,23,1,1,2,4,150,1
1,1,4,1,36,"Q",5,2,1,23,1,1,1,5,190,1
1,1,3,1,60,"C",5,8,2,23,1,2,2,4,170,1
1,1,3,1,53,"C",4,7,1,23,1,1,1,4,250,1
1,1,5,1,42,"I",2,4,3,23,1,1,2,1,118,1
1,1,5,1,72,"G",2,5,2,23,1,1,2,4,150,1
1,1,1,1,40,"I",3,9,1,21,1,1,2,4,100,2
1,1,5,1,18,"G",1,5,2,21,2,1,2,1,50,2
1,1,3,1,46,"I",1,9,2,21,1,1,2,1,130,1
1,1,3,1,20,"I",1,9,2,19,2,1,2,1,68,2
1,1,4,1,49,"I",1,4,3,19,1,1,2,1,150,2
1,2,1,1,9,"Q",1,9,2,66,2,1,1,4,20,2
1,2,1,4,63,"Q",1,4,2,63,1,1,1,4,50,1
1,2,2,3,80,"T",1,9,2,64,1,1,2,4,200,1
1,2,3,3,28,"N",3,9,2,64,2,1,2,4,45,2
1,2,3,2,72,"T",1,4,2,62,1,1,2,4,170,2
1,2,5,3,55,"S",2,3,2,61,1,1,2,4,155,1
1,2,5,4,36,"L",1,3,2,60,1,1,2,4,100,1
1,2,2,2,40,"C",1,7,2,58,1,1,1,1,110,1
1,2,3,3,48,"I",4,9,1,57,1,1,2,4,140,2
1,2,5,1,16,"K",4,3,1,55,1,4,1,4,500,1
1,2,2,4,50,"S",1,4,2,54,1,1,2,4,180,1
1,2,3,2,30,"I",1,4,2,54,1,1,2,2,80,1
1,2,3,1,32,"O",6,3,1,53,1,4,1,4,570,1
1,2,3,4,36,"G",2,5,2,51,1,1,2,4,190,1
1,2,3,4,30,"I",1,4,3,50,2,1,2,2,80,2
1,2,3,2,44,"Q",1,2,1,48,1,1,2,4,150,1
1,2,3,1,45,"C",4,7,1,48,1,1,2,4,130,1
1,2,5,2,40,"O",6,3,1,47,1,4,1,4,510,1
1,2,6,4,32,"Q",4,2,1,46,1,1,1,5,300,1
1,2,3,1,61,"C",6,8,1,44,1,4,1,4,300,1
1,2,3,4,32,"K",4,5,2,43,1,1,1,6,130,2
1,2,3,4,40,"I",1,4,2,43,1,1,2,4,130,1
1,2,5,2,32,"P",4,2,1,42,1,4,1,4,360,1
1,2,5,1,38,"M",3,2,1,40,1,1,2,5,300,1
1,2,3,1,45,"S",2,2,2,40,1,1,1,7,50,1
1,2,3,4,54,"I",3,4,2,37,1,1,2,4,200,1
1,2,3,1,40,"I",1,4,2,36,1,1,2,4,140,1
1,2,4,1,32,"O",6,3,1,36,1,3,1,4,200,1
1,2,3,2,45,"Q",2,2,1,34,1,1,1,4,200,1
1,2,4,1,32,"P",2,2,1,34,1,2,1,4,180,1
1,2,4,1,48,"S",1,4,2,34,1,1,2,4,120,1
1,2,4,2,21,"I",1,4,2,32,2,1,2,4,60,2
1,2,5,1,60,"H",5,4,1,32,1,3,1,5,510,1
1,2,5,2,20,"I",2,4,2,32,2,1,2,2,60,2
1,2,3,1,40,"C",3,8,1,30,1,1,2,4,120,2
1,2,5,1,32,"M",3,3,1,31,1,1,2,4,190,1
1,2,5,1,40,"G",2,5,2,30,1,1,1,4,150,1
1,2,4,1,40,"Q",2,2,1,29,1,1,1,4,180,1
1,2,5,2,77,"G",1,5,1,30,1,1,1,4,200,1
1,2,3,1,48,"G",1,5,2,28,2,1,2,1,24,2
1,2,3,2,32,"S",1,3,2,29,2,1,2,4,120,2
1,2,4,2,48,"G",4,5,1,29,1,1,2,4,170,2
1,2,3,2,48,"G",4,5,1,28,1,4,1,4,230,2
1,2,4,1,60,"S",2,4,1,27,1,1,1,5,210,1
1,2,4,1,48,"G",4,5,1,27,1,4,1,5,180,2
1,2,3,2,48,"G",4,5,1,26,1,1,2,4,120,2
1,2,3,1,48,"G",4,3,1,26,1,1,2,5,150,1
1,2,4,1,36,"Q",1,2,1,27,1,1,1,4,130,1
1,2,3,2,48,"G",4,5,1,26,1,1,2,4,200,2
1,2,3,1,48,"G",4,5,1,26,1,1,1,4,158,2
1,2,3,1,48,"G",4,5,1,26,1,1,1,4,180,2
1,2,3,1,48,"I",3,2,2,26,1,1,2,4,200,1
1,2,5,1,32,"M",3,3,1,25,1,1,2,5,200,1
1,2,7,1,41,"P",6,2,2,25,2,2,1,4,60,2
1,2,3,1,36,"Q",6,2,1,24,1,1,1,4,190,1
1,2,3,1,48,"G",4,5,1,24,1,1,1,4,140,2
1,2,4,2,32,"Q",1,2,1,24,1,1,2,4,170,1
1,2,5,1,34,"K",3,3,1,24,1,1,1,5,350,1
1,2,5,1,8,"P",4,2,1,25,1,3,1,4,210,1
1,2,3,1,48,"I",3,2,2,23,1,1,2,4,200,1
1,2,3,1,48,"G",4,5,1,23,1,1,1,4,170,2
1,2,3,1,48,"I",3,2,2,23,1,1,2,4,200,1
1,2,3,1,54,"I",1,4,2,24,1,1,2,4,150,2
1,2,4,1,38,"R",1,3,2,24,2,1,2,1,80,2
1,2,4,1,40,"Q",2,2,1,23,1,1,1,4,160,1
1,2,4,1,36,"Q",5,2,1,24,1,1,1,5,155,1
1,2,4,1,36,"Q",6,2,1,24,1,1,1,4,230,1
1,2,5,1,35,"Q",5,4,1,23,1,1,1,4,138,1
1,2,5,1,40,"Q",6,2,1,24,1,4,1,4,300,2
1,2,5,1,16,"Q",3,3,2,23,2,1,2,1,55,2
1,2,3,1,48,"G",4,5,1,23,1,1,1,4,125,2
1,2,4,1,40,"C",3,8,1,23,1,2,1,4,340,2
1,2,4,1,40,"J",3,5,2,23,1,1,1,4,80,1
1,2,4,1,50,"Q",5,4,1,23,1,1,1,4,135,1
1,2,5,1,40,"Q",5,4,1,23,1,1,1,4,130,1
1,2,5,1,40,"C",3,8,1,22,1,1,1,4,185,2
1,2,4,1,48,"I",3,2,2,22,1,1,2,4,200,1
1,2,4,1,32,"Q",6,2,1,21,1,1,1,4,190,1
1,2,4,1,32,"Q",1,2,1,22,1,1,2,4,170,1
1,2,5,1,30,"I",2,5,2,22,2,1,2,1,60,2
1,2,5,1,16,"P",2,4,2,21,2,1,1,1,45,2
1,2,3,1,40,"N",3,3,1,21,1,1,2,4,130,2
1,2,3,1,43,"M",1,4,1,21,1,1,2,4,140,1
1,2,3,1,40,"I",2,9,2,19,1,1,1,4,80,1
1,2,3,1,40,"Q",5,4,1,19,1,1,1,4,130,1
1,2,3,1,51,"I",2,7,1,19,1,1,1,4,140,1
1,2,3,1,50,"I",2,7,1,19,1,1,1,4,140,1
2,1,3,3,7,"G",1,9,3,87,2,1,2,6,2,2
2,1,1,2,10,"O",4,9,2,86,2,2,1,4,20,2
2,1,1,2,2,"Q",3,2,2,85,2,1,2,4,20,2
2,1,3,2,8,"Q",1,9,2,86,2,1,1,1,20,2
2,1,5,2,9,"Q",3,9,2,86,2,1,2,4,20,2
2,1,0,2,35,"G",1,9,3,84,2,1,2,6,40,2
2,1,1,2,8,"O",3,9,2,84,2,2,2,1,20,2
2,1,2,2,26,"N",2,9,1,83,2,1,2,4,100,2
2,1,0,2,10,"Q",3,9,2,82,2,2,2,2,20,2
2,1,0,3,28,"G",1,9,3,82,2,1,2,6,10,2
2,1,1,3,20,"Q",2,9,2,83,2,1,2,4,25,2
2,1,1,3,9,"Q",1,4,2,83,2,1,2,4,20,2
2,1,1,3,9,"Q",3,9,2,82,2,1,1,4,20,2
2,1,1,3,9,"Q",3,9,2,82,2,1,1,4,20,2
2,1,3,2,9,"R",1,9,2,82,2,2,1,4,20,2
2,1,0,2,40,"A",1,6,3,82,2,1,2,2,25,2
2,1,0,3,8,"O",2,9,2,82,2,1,1,1,20,2
2,1,1,2,12,"O",2,9,2,81,2,2,1,1,33,2
2,1,1,2,9,"O",1,9,2,82,2,2,1,4,20,2
2,1,1,2,0,"Q",1,4,2,80,2,1,1,4,20,2
2,1,2,2,0,"O",5,9,2,81,2,2,2,1,20,2
2,1,5,2,40,"M",2,3,1,81,1,1,2,4,117,1
2,1,5,2,48,"R",4,9,2,81,1,1,1,2,140,2
2,1,1,2,9,"Q",1,4,2,79,2,1,2,4,20,2
2,1,1,2,0,"O",3,9,2,79,2,2,2,3,20,2
2,1,0,3,9,"S",3,4,2,78,2,1,1,4,23,2
2,1,1,2,9,"Q",1,9,2,79,2,1,1,4,20,2
2,1,1,2,32,"O",4,9,2,78,2,2,1,2,115,2
2,1,1,3,9,"O",1,9,2,79,2,1,1,2,20,2
2,1,2,2,40,"C",5,9,2,79,1,2,2,4,100,2
2,1,2,2,35,"C",4,7,1,78,1,1,2,4,260,1
2,1,2,2,30,"A",3,8,2,78,2,2,2,4,72,2
2,1,2,2,9,"O",1,9,2,78,2,1,1,3,20,2
2,1,2,2,15,"O",2,9,2,78,2,1,1,4,40,2
2,1,5,2,36,"C",2,9,3,78,2,1,2,2,40,2
2,1,0,2,6,"Q",2,9,2,77,2,1,1,4,20,2
2,1,1,2,70,"N",1,9,1,76,1,1,2,4,90,2
2,1,1,3,4,"Q",2,9,2,77,2,1,1,2,10,2
2,1,1,3,9,"O",1,9,2,76,2,1,2,4,20,2
2,1,2,2,36,"C",3,7,2,77,1,1,2,4,150,1
2,1,2,3,0,"S",2,3,2,77,2,1,1,4,17,2
2,1,2,3,0,"A",1,3,2,77,2,1,2,4,20,2
2,1,3,2,9,"Q",1,9,2,77,2,1,2,4,20,2
2,1,3,2,12,"O",4,9,2,76,2,1,1,1,24,2
2,1,0,2,70,"A",1,9,3,75,1,1,2,2,100,2
2,1,1,2,60,"L",1,9,2,76,1,1,2,4,65,1
2,1,2,2,65,"N",4,9,1,75,1,1,1,4,150,1
2,1,2,2,9,"O",2,9,2,76,2,2,1,2,20,2
2,1,3,2,4,"S",1,9,2,76,2,1,2,4,20,2
2,1,3,2,8,"P",3,9,1,75,2,2,1,4,30,2
2,1,1,2,45,"S",2,5,2,75,1,1,2,4,100,1
2,1,1,2,9,"Q",1,9,2,74,2,1,2,4,20,2
2,1,2,2,72,"N",3,9,1,75,1,1,2,4,150,2
2,1,2,2,6,"Q",2,9,2,74,2,1,1,4,20,2
2,1,2,2,9,"S",1,9,2,75,2,1,1,4,20,2
2,1,3,2,32,"M",2,3,2,75,1,1,2,6,150,1
2,1,3,2,40,"P",4,9,2,74,1,2,1,4,150,2
2,1,0,2,56,"S",3,7,2,73,1,1,2,4,170,1
2,1,0,2,67,"N",1,9,2,74,1,1,2,4,140,2
2,1,1,2,9,"O",2,9,2,74,2,2,1,4,20,2
2,1,1,2,15,"O",3,9,2,73,2,2,1,4,20,2
2,1,1,3,45,"L",1,9,2,73,1,1,2,4,100,1
2,1,2,2,44,"G",1,9,3,73,1,1,2,2,65,2
2,1,2,2,48,"N",2,9,1,74,1,1,2,4,170,2
2,1,2,2,72,"L",3,9,1,73,1,1,1,4,110,2
2,1,2,2,28,"I",2,9,2,74,2,1,2,4,70,2
2,1,2,3,0,"O",3,9,2,74,2,1,1,7,20,2
2,1,2,2,20,"O",4,9,2,73,2,2,1,2,94,2
2,1,3,2,70,"N",1,9,2,74,1,1,2,4,125,2
2,1,3,2,3,"Q",1,9,2,74,2,1,1,4,20,2
2,1,3,2,40,"L",1,9,2,73,1,1,2,4,90,1
2,1,3,2,40,"Q",3,4,1,74,1,1,1,4,150,2
2,1,3,2,12,"S",1,4,2,74,2,1,1,4,34,2
2,1,2,2,64,"N",3,9,1,73,1,1,1,4,130,2
2,1,2,2,72,"I",3,9,1,72,1,1,1,4,210,1
2,1,2,2,4,"Q",1,9,2,73,2,1,2,4,20,2
2,1,2,2,12,"O",2,9,2,72,2,1,1,4,33,2
2,1,3,2,45,"S",1,9,3,73,1,1,2,6,30,1
2,1,3,2,7,"O",1,3,2,73,2,2,1,4,24,2
2,1,3,2,40,"C",1,8,1,73,1,1,2,4,80,2
2,1,5,2,3,"C",4,2,3,73,2,2,2,5,170,2
2,1,1,2,20,"Q",3,9,2,71,2,2,1,2,20,2
2,1,1,2,40,"L",1,9,2,72,1,1,2,4,80,1
2,1,1,2,23,"O",4,9,2,72,2,2,2,2,80,2
2,1,1,2,32,"F",2,9,3,71,2,1,2,2,120,2
2,1,1,4,40,"O",1,9,2,72,1,2,2,2,60,2
2,1,1,2,40,"O",1,9,1,72,1,2,1,2,120,2
2,1,2,2,32,"O",1,9,1,71,1,2,1,2,130,2
2,1,3,2,52,"L",1,9,1,72,1,1,1,4,70,1
2,1,1,2,40,"A",1,9,3,71,1,1,2,2,150,2
2,1,1,2,0,"O",4,9,2,70,2,2,2,1,20,2
2,1,1,3,40,"I",1,4,2,71,1,1,2,4,80,1
2,1,2,2,40,"N",2,9,3,71,1,1,1,2,85,2
2,1,2,2,56,"S",1,9,2,71,1,1,1,4,100,2
2,1,3,2,54,"N",3,9,1,71,1,1,1,4,100,2
2,1,3,2,20,"O",1,3,2,71,2,1,1,4,24,2
2,1,5,2,24,"C",3,9,2,70,2,1,2,4,120,2
2,1,6,2,5,"F",3,2,2,71,1,1,1,4,150,1
2,1,1,2,87,"L",2,9,1,70,1,1,2,4,170,2
2,1,1,2,44,"N",3,9,1,70,1,1,1,2,100,2
2,1,1,2,72,"L",1,9,1,69,1,1,1,4,145,1
2,1,1,2,25,"P",2,8,2,70,2,1,2,4,80,2
2,1,2,2,34,"P",4,9,2,69,1,1,2,2,74,2
2,1,2,2,91,"H",3,7,1,70,1,1,1,4,200,1
2,1,2,2,72,"N",1,9,1,69,1,1,1,4,166,2
2,1,2,2,72,"N",3,9,1,70,1,1,2,4,120,2
2,1,2,2,12,"N",2,9,2,70,2,1,2,4,80,2
2,1,3,2,70,"A",2,9,2,70,1,1,1,4,100,2
2,1,3,2,15,"O",5,9,2,70,2,2,1,1,20,2
2,1,3,2,9,"Q",1,9,2,70,2,1,1,4,20,2
2,1,5,2,40,"P",1,2,2,69,1,1,2,6,500,1
2,1,1,2,39,"A",2,9,3,69,1,2,2,2,110,2
2,1,1,2,40,"N",2,9,1,69,1,1,1,4,150,2
2,1,1,2,48,"C",4,7,2,68,1,1,1,2,150,2
2,1,1,2,4,"C",1,9,3,68,2,1,2,1,12,2
2,1,1,2,5,"F",2,7,3,69,1,1,2,2,200,2
2,1,2,2,45,"Q",2,8,2,69,2,1,1,4,140,2
2,1,2,2,70,"N",3,9,1,68,1,1,2,4,165,2
2,1,2,2,36,"C",1,7,2,69,1,1,2,4,80,2
2,1,2,2,40,"N",2,7,3,68,1,1,2,2,100,2
2,1,2,2,42,"L",2,9,1,68,1,1,2,4,115,1
2,1,2,2,45,"N",2,9,3,68,1,1,2,2,80,1
2,1,2,2,9,"O",4,9,2,69,2,2,1,4,20,2
2,1,2,2,34,"H",4,8,1,68,1,2,1,4,120,2
2,1,3,2,47,"C",1,5,2,69,1,1,2,4,120,1
2,1,3,2,54,"N",1,9,1,68,1,1,2,4,130,2
2,1,3,2,72,"L",1,9,1,68,1,1,1,4,155,2
2,1,3,3,45,"L",1,9,2,69,1,1,2,1,130,2
2,1,3,2,28,"O",1,3,2,69,2,1,1,4,22,2
2,1,3,2,32,"O",2,4,2,68,1,2,1,2,121,2
2,1,3,2,45,"C",2,7,2,69,1,1,2,4,159,1
2,1,3,2,50,"F",2,7,2,69,1,1,2,4,200,1
2,1,3,2,40,"C",4,8,1,68,1,3,2,4,260,2
2,1,4,2,48,"N",1,9,1,69,1,1,1,4,150,2
2,1,5,2,61,"H",3,8,1,68,1,4,1,4,150,2
2,1,0,2,42,"O",3,9,2,68,1,2,1,4,150,2
2,1,1,2,40,"N",3,9,2,68,1,1,1,4,80,2
2,1,1,2,40,"O",3,9,2,68,1,2,1,2,100,2
2,1,1,2,24,"N",2,9,2,67,2,1,1,4,85,2
2,1,1,2,32,"A",3,9,2,68,1,1,2,2,120,2
2,1,2,2,23,"C",3,9,2,68,1,1,1,1,150,1
2,1,2,2,40,"F",2,7,3,68,1,1,2,2,150,2
2,1,2,2,46,"N",2,9,2,67,1,1,2,4,140,2
2,1,2,2,48,"N",2,9,1,68,1,1,2,4,145,2
2,1,2,2,60,"F",3,8,2,68,1,1,2,3,200,2
2,1,2,2,71,"L",3,9,1,68,1,1,1,4,150,2
2,1,2,2,40,"N",1,9,3,67,2,1,2,2,150,2
2,1,3,2,8,"N",1,8,2,68,2,1,2,2,60,2
2,1,3,2,10,"P",4,3,1,67,1,2,2,4,150,2
2,1,3,2,32,"P",4,9,1,68,1,2,1,4,120,2
2,1,3,2,45,"F",3,9,2,68,1,1,2,4,180,1
2,1,3,2,48,"F",3,9,1,68,1,1,1,2,260,1
2,1,3,2,50,"N",1,9,1,68,1,1,2,4,130,2
2,1,3,2,24,"F",1,7,3,68,2,1,2,1,150,2
2,1,4,2,48,"C",2,1,1,67,1,1,1,5,220,2
2,1,4,2,32,"O",4,8,2,68,1,2,2,4,150,2
2,1,4,2,56,"C",2,9,2,67,1,1,2,4,130,1
2,1,5,2,38,"S",1,2,1,67,1,1,1,4,180,1
2,1,5,2,48,"F",2,3,2,68,1,1,2,4,210,1
2,1,6,2,32,"Q",5,3,1,67,1,1,1,4,200,1
2,1,6,2,58,"S",1,2,1,68,1,1,1,4,150,1
2,1,1,2,21,"A",1,6,2,67,1,1,2,4,50,1
2,1,1,2,48,"N",3,9,3,66,1,1,1,2,250,2
