"city","sex","edu","married","age","worktime","ind","size","occ","status","fulltime","union","train","paytype","income","regular"
1,1,2,2,68,36,"N",3,9,2,1,1,2,4,150,2
1,1,2,2,68,40,"N",3,9,1,1,1,1,4,140,1
1,1,2,2,68,40,"O",1,9,1,1,2,1,4,160,2
1,1,2,2,68,42,"C",2,9,2,1,1,2,4,145,1
1,1,2,2,68,44,"F",3,9,2,1,1,1,2,220,2
1,1,2,2,69,50,"N",2,9,1,1,1,1,4,130,2
1,1,2,2,69,54,"N",4,5,2,1,1,1,1,150,2
1,1,2,2,69,60,"L",2,9,1,1,1,2,4,140,2
1,1,2,2,68,96,"N",1,9,2,1,1,2,4,169,2
1,1,2,2,68,25,"L",1,9,2,2,1,1,4,70,2
1,1,2,2,69,25,"N",1,9,2,2,1,2,1,120,2
1,1,2,2,69,32,"F",2,7,3,1,1,2,2,100,2
1,1,2,2,69,68,"N",2,9,2,1,1,2,4,200,2
1,1,2,2,68,6,"F",2,9,2,2,1,2,4,50,2
1,1,3,2,69,9,"Q",1,9,2,2,1,2,4,27,2
1,1,3,2,69,32,"G",2,7,1,1,1,1,4,150,1
1,1,3,2,68,32,"Q",3,8,1,1,1,2,4,175,1
1,1,3,2,69,40,"F",3,9,2,1,1,2,4,300,2
1,1,3,2,68,44,"L",1,9,1,1,1,2,4,132,1
1,1,3,2,69,48,"N",1,9,2,1,1,1,4,150,2
1,1,3,2,69,54,"I",2,9,2,1,1,2,4,120,1
1,1,3,2,69,55,"C",2,8,1,1,1,2,4,160,1
1,1,3,2,69,60,"H",4,8,2,1,4,1,4,100,1
1,1,3,2,69,84,"N",1,9,2,1,1,1,4,110,2
1,1,3,3,68,8,"F",2,9,3,1,1,2,2,90,2
1,1,3,2,69,64,"N",3,9,1,1,1,1,4,180,2
1,1,3,2,68,32,"C",4,9,2,1,1,2,6,80,2
1,1,3,2,68,40,"C",2,8,1,1,1,2,4,210,1
1,1,3,2,69,43,"L",2,9,2,1,1,1,4,184,2
1,1,3,2,69,45,"O",5,9,2,1,1,2,4,120,2
1,1,3,2,69,46,"K",2,3,1,1,1,1,4,300,1
1,1,3,2,69,50,"C",4,8,1,1,1,1,4,300,1
1,1,3,2,69,59,"N",4,9,1,1,1,1,4,173,2
1,1,3,2,69,60,"H",4,8,1,1,3,1,4,120,2
1,1,3,2,68,64,"L",3,9,1,1,1,1,4,200,2
1,1,3,2,68,34,"G",3,5,2,2,1,1,6,262,2
1,1,3,2,69,0,"Q",1,9,2,2,1,1,4,31,2
1,1,3,3,69,50,"H",3,8,1,1,1,1,4,380,1
1,1,4,2,69,0,"J",5,3,3,2,1,1,1,3,2
1,1,4,2,69,40,"K",3,2,2,1,2,2,2,150,2
1,1,4,2,69,36,"F",1,9,3,1,1,2,2,130,2
1,1,5,3,69,15,"N",1,9,3,2,1,1,1,45,2
1,1,5,4,68,40,"N",3,3,1,1,1,2,4,240,2
1,1,5,2,68,36,"N",3,9,2,1,3,1,4,150,2
1,1,5,2,68,32,"C",2,3,1,1,1,1,5,300,1
1,1,5,2,69,40,"M",3,2,1,1,1,2,5,300,2
1,1,5,3,69,30,"L",1,9,2,2,1,2,4,90,2
1,1,6,2,69,40,"C",3,1,1,1,1,1,5,1400,1
1,1,6,2,69,0,"P",5,2,2,2,1,1,4,40,2
1,1,1,1,67,0,"C",4,7,2,1,1,2,4,150,1
1,1,1,2,68,16,"N",2,9,3,1,1,1,2,120,2
1,1,1,2,67,32,"C",5,8,1,1,1,1,4,300,1
1,1,1,2,68,33,"Q",4,9,1,1,2,1,4,158,2
1,1,1,2,68,40,"F",3,7,3,1,1,2,2,150,2
1,1,1,2,68,40,"S",2,2,1,1,1,1,4,200,1
1,1,1,2,68,42,"H",6,9,2,1,1,2,4,170,2
1,1,1,2,67,45,"Q",4,4,3,1,1,1,2,100,2
1,1,1,2,68,48,"C",2,8,1,1,1,2,4,220,1
1,1,1,2,67,6,"O",3,9,2,2,2,2,1,27,2
1,1,1,2,68,30,"F",4,9,3,1,1,2,2,200,2
1,1,1,3,68,32,"Q",2,8,1,1,1,2,4,95,2
1,1,1,4,67,36,"F",2,7,3,1,1,1,2,270,2
1,1,2,2,68,32,"C",3,7,1,1,4,2,1,160,1
1,1,2,2,67,32,"L",3,9,1,1,1,2,4,240,2
1,1,2,2,67,40,"G",2,1,1,1,1,2,5,600,1
1,1,2,2,68,40,"P",4,9,2,1,1,2,4,98,2
1,1,2,2,67,43,"C",1,8,2,1,1,2,6,140,1
1,1,2,2,68,48,"C",1,8,3,1,1,2,6,30,2
1,1,2,2,68,56,"Q",4,4,1,1,1,1,4,150,1
1,1,2,2,68,70,"H",4,8,2,1,3,2,4,100,1
1,1,2,2,67,9,"Q",3,9,2,2,1,1,1,27,2
1,1,2,2,68,14,"Q",2,9,2,2,1,2,1,42,2
1,1,2,2,68,16,"H",4,8,3,2,1,2,2,40,2
1,1,2,2,68,24,"K",3,4,2,1,1,2,4,130,1
1,1,2,2,68,0,"C",3,8,2,2,1,1,4,22,2
1,1,2,3,67,45,"F",1,8,1,1,1,2,4,250,2
1,1,2,4,68,32,"C",3,5,1,1,1,1,4,160,1
1,1,3,2,67,32,"C",4,8,1,1,2,1,4,180,2
1,1,3,2,68,32,"K",4,1,1,1,2,1,5,410,2
1,1,3,2,68,32,"M",4,9,2,1,1,2,2,210,1
1,1,3,2,67,32,"P",4,9,2,1,2,2,4,60,2
1,1,3,2,68,35,"N",1,9,2,1,1,1,1,144,1
1,1,3,2,68,36,"N",3,9,1,1,2,1,4,174,2
1,1,3,2,68,40,"C",4,1,1,1,1,2,4,321,1
1,1,3,2,68,40,"N",3,9,1,1,1,1,4,180,2
1,1,3,2,68,40,"S",2,7,1,1,1,1,5,280,1
1,1,3,2,68,48,"H",4,8,1,1,1,1,4,220,2
1,1,3,2,68,48,"L",2,3,1,1,1,2,5,400,1
1,1,3,2,67,55,"L",3,9,2,1,1,2,4,110,2
1,1,3,2,67,55,"N",2,9,1,1,1,1,4,190,2
1,1,3,2,68,58,"N",4,9,2,1,2,1,4,190,2
1,1,3,4,68,0,"H",5,8,1,1,4,1,6,90,1
1,1,3,2,68,54,"G",3,9,2,1,1,2,2,120,2
1,1,3,2,68,24,"F",3,7,3,1,1,2,2,300,2
1,1,3,2,68,32,"R",3,9,3,1,1,2,2,120,2
1,1,3,2,68,40,"F",3,9,2,1,1,2,2,200,2
1,1,3,2,68,41,"P",3,9,2,1,1,2,1,150,2
1,1,3,2,68,50,"C",4,9,2,1,1,2,4,180,2
1,1,3,2,68,60,"N",2,9,2,1,1,1,4,200,2
1,1,3,2,68,72,"N",2,9,1,1,1,1,4,183,2
1,1,3,2,68,16,"F",1,2,2,2,1,1,2,80,2
1,1,3,2,68,24,"P",3,9,2,2,1,2,1,88,2
1,1,3,2,68,24,"Q",3,8,1,2,3,1,1,88,2
1,1,3,2,67,0,"G",4,9,2,1,1,1,4,130,2
1,1,3,4,68,32,"F",4,3,1,1,1,1,4,260,1
1,1,3,4,67,50,"J",1,2,2,1,1,1,4,155,1
1,1,4,2,68,60,"I",4,1,1,1,1,1,4,230,2
1,1,5,2,67,32,"J",3,2,1,1,1,1,5,270,1
1,1,5,2,67,32,"P",6,9,1,1,1,1,4,157,1
1,1,5,2,67,36,"C",3,3,2,1,1,2,4,200,1
1,1,5,2,68,40,"G",3,3,2,1,1,1,4,150,1
1,1,5,4,67,30,"N",4,9,1,1,1,1,1,123,2
1,1,5,2,68,69,"N",2,9,1,1,1,2,5,175,2
1,1,5,2,67,32,"G",2,3,1,1,1,2,4,250,1
1,1,5,2,68,55,"C",5,7,2,1,2,2,4,200,2
1,1,5,2,67,30,"C",4,1,1,2,1,2,4,300,2
1,1,6,2,67,37,"C",5,1,1,1,2,2,5,500,2
1,1,0,2,67,55,"N",3,9,1,1,1,1,4,160,2
1,1,1,2,66,8,"K",1,5,2,1,1,2,6,100,2
1,1,1,2,67,20,"F",2,7,3,1,1,2,2,300,1
1,1,1,2,67,26,"F",3,9,3,1,1,1,2,100,2
1,1,1,2,66,32,"E",4,6,2,1,1,2,4,165,2
1,1,1,2,67,37,"G",1,9,3,1,1,2,6,5,1
1,1,1,2,67,38,"L",3,9,1,1,1,2,4,100,1
1,1,1,2,67,40,"C",1,9,2,1,1,2,4,170,1
1,1,1,2,66,40,"F",1,9,3,1,1,2,2,220,2
1,1,1,2,66,40,"F",2,7,3,1,1,1,2,150,2
1,1,1,2,66,40,"N",2,9,1,1,1,2,4,190,2
1,1,1,2,66,40,"N",4,8,1,1,1,2,4,230,2
1,1,1,2,66,45,"L",1,9,2,1,1,2,4,180,2
1,1,1,2,67,48,"N",2,9,2,1,1,2,4,150,2
1,1,1,2,67,60,"S",4,9,2,1,1,2,4,120,1
1,1,1,2,67,62,"H",4,8,1,1,4,1,2,250,2
1,1,1,2,66,10,"C",6,9,2,2,2,1,2,52,2
1,1,1,2,67,32,"N",2,9,3,1,1,2,2,150,2
1,1,1,2,66,28,"F",2,7,3,1,1,2,2,67,2
1,1,1,2,67,16,"F",2,9,3,1,1,2,2,70,2
1,1,1,4,67,24,"F",2,7,3,2,1,2,2,150,2
1,1,2,2,67,68,"L",3,9,2,1,1,1,4,180,2
1,1,2,2,67,20,"H",3,8,1,1,1,2,2,90,1
1,1,2,2,66,32,"C",4,7,2,1,1,1,4,200,1
1,1,2,2,66,40,"C",3,8,1,1,1,1,4,180,1
1,1,2,2,66,40,"H",2,7,1,1,2,2,4,220,2
1,1,2,2,67,40,"H",4,8,1,1,1,1,4,180,1
1,1,2,2,67,48,"G",1,5,2,1,1,2,4,200,2
1,1,2,2,67,48,"R",3,4,1,1,1,1,4,165,2
1,1,2,2,67,54,"C",5,8,1,1,1,1,4,235,1
1,1,2,2,67,54,"L",1,9,2,1,1,1,4,150,1
1,1,2,2,67,63,"N",3,9,2,1,1,1,4,195,2
1,1,2,2,66,96,"P",6,9,1,1,1,1,4,180,2
1,1,2,2,67,33,"N",1,9,1,1,1,2,4,135,1
1,1,2,4,67,24,"G",3,9,2,2,1,2,4,100,2
1,1,2,2,66,32,"S",3,5,2,1,1,1,6,190,2
1,1,3,2,67,77,"L",1,9,2,1,1,1,4,150,1
1,1,3,2,67,32,"C",2,9,2,1,1,2,6,60,1
1,1,3,2,66,40,"C",2,9,3,1,1,2,2,130,2
1,1,3,2,66,40,"H",3,8,1,1,1,1,6,150,1
1,1,3,2,67,48,"L",1,9,1,1,1,1,4,180,1
1,1,3,2,67,8,"P",4,9,2,2,2,2,4,65,2
1,1,3,2,67,12,"Q",3,8,2,2,1,2,4,75,2
1,1,3,2,66,32,"F",1,7,3,2,1,2,2,150,2
1,1,3,3,66,40,"P",4,6,1,1,2,2,4,180,2
1,1,3,3,67,52,"L",2,9,2,1,1,2,4,129,2
1,1,3,2,67,30,"F",2,7,3,1,1,2,2,170,2
1,1,3,2,66,36,"F",3,9,2,1,1,1,2,72,2
1,1,3,2,67,54,"N",3,9,1,1,1,1,4,186,2
1,1,3,2,66,56,"C",5,7,1,1,1,1,4,330,1
1,1,3,2,67,60,"I",2,4,3,1,1,2,2,200,2
1,1,3,2,67,76,"L",3,8,1,1,1,2,4,181,1
1,1,3,2,66,10,"O",1,3,2,2,2,1,4,23,2
1,1,3,4,66,31,"P",2,8,2,1,1,1,4,150,2
1,1,3,2,67,45,"N",4,9,1,1,1,2,4,163,2
1,1,4,2,67,40,"O",6,9,2,1,2,1,4,180,2
1,1,4,2,67,42,"L",3,1,1,1,1,1,4,330,2
1,1,4,2,67,5,"G",1,9,3,2,1,2,6,5,2
1,1,4,2,67,32,"M",5,2,1,1,1,1,5,1000,1
1,1,4,2,67,40,"H",5,8,1,1,4,1,4,220,1
1,1,4,2,66,24,"N",3,3,1,2,1,1,5,550,2
1,1,5,2,67,32,"G",5,1,1,1,1,1,5,1000,1
1,1,5,2,66,40,"N",1,9,1,1,1,2,2,80,2
1,1,5,2,66,40,"N",4,9,2,1,1,2,4,200,1
1,1,5,2,67,46,"H",3,8,1,1,1,1,4,215,1
1,1,5,2,67,48,"C",4,1,1,1,1,2,5,200,1
1,1,5,2,67,48,"N",3,9,1,1,1,1,4,183,2
1,1,5,2,66,8,"M",3,2,2,2,1,2,4,30,2
1,1,5,2,66,24,"H",4,8,2,2,4,1,4,100,2
1,1,5,3,66,40,"C",3,3,1,1,1,2,4,200,1
1,1,5,2,66,48,"F",3,3,1,1,1,2,2,180,1
1,1,5,3,67,15,"P",4,9,2,2,2,1,1,35,2
1,1,5,2,67,32,"M",4,2,1,1,1,1,5,310,2
1,1,5,2,66,38,"C",3,5,1,1,1,2,4,450,1
1,1,5,2,66,40,"C",1,2,1,1,1,2,4,150,1
1,1,6,2,67,32,"K",4,3,2,1,1,2,4,170,2
1,1,6,2,67,42,"C",4,8,1,1,1,2,1,245,1
1,1,6,2,66,0,"P",4,2,2,2,2,2,1,36,2
1,1,6,2,67,32,"C",3,3,1,1,1,1,4,260,1
1,1,0,2,65,32,"F",2,7,3,1,1,2,2,300,2
1,1,1,2,66,24,"F",1,7,3,1,1,2,2,150,2
1,1,1,2,65,24,"F",3,9,3,1,1,2,2,160,2
1,1,1,2,65,32,"N",4,9,1,1,1,2,4,150,2
1,1,1,2,65,40,"N",2,9,3,1,1,2,2,72,2
1,1,1,2,66,40,"Q",3,9,1,1,1,2,4,165,1
1,1,1,2,66,42,"N",3,9,2,1,1,1,4,120,2
1,1,1,2,66,50,"C",3,8,1,1,1,2,1,210,1
1,1,1,2,66,50,"H",2,8,1,1,3,2,4,130,1
1,1,1,2,66,50,"H",4,8,1,1,1,1,4,190,1
1,1,1,2,66,55,"C",3,8,1,1,1,2,4,200,1
1,1,1,2,66,9,"O",3,9,2,2,1,2,1,27,2
1,1,1,2,66,66,"F",1,9,3,2,1,2,1,170,2
1,1,1,2,66,0,"A",1,9,2,1,1,2,2,150,1
1,1,1,3,66,10,"S",3,9,2,2,1,1,4,30,2
1,1,1,4,66,40,"F",2,9,3,1,1,2,2,150,2
1,1,1,4,66,50,"N",1,9,2,1,1,2,4,170,2
1,1,1,2,66,24,"F",2,9,3,2,1,1,2,150,2
1,1,1,4,66,36,"G",1,9,3,1,1,2,2,20,2
1,1,2,1,66,14,"G",1,9,3,2,1,2,2,43,2
1,1,2,2,66,32,"L",2,7,1,1,1,1,4,250,1
1,1,2,2,65,36,"H",4,8,1,1,2,2,4,250,2
1,1,2,2,66,40,"E",1,8,1,1,1,2,4,165,1
1,1,2,2,65,40,"N",2,8,3,1,1,2,2,200,2
1,1,2,2,66,45,"F",3,7,1,1,1,1,5,300,2
1,1,2,2,66,45,"S",1,9,2,1,1,2,4,150,1
1,1,2,2,65,48,"F",2,7,3,1,1,2,2,200,2
1,1,2,2,65,56,"I",4,4,1,1,1,1,4,190,1
1,1,2,2,65,58,"F",2,2,1,1,1,2,2,200,2
1,1,2,2,65,58,"F",3,8,2,1,1,2,2,400,1
1,1,2,2,66,65,"N",1,9,1,1,1,1,4,145,2
1,1,2,2,66,32,"H",3,8,1,2,1,2,4,150,2
1,1,2,2,66,33,"F",2,7,3,2,1,2,2,168,2
1,1,2,3,65,40,"C",3,8,2,1,1,1,4,150,2
1,1,2,3,65,70,"L",3,9,2,1,1,2,4,177,1
1,1,2,4,65,24,"G",1,8,2,2,1,2,4,150,2
1,1,3,2,66,24,"F",1,7,3,1,1,2,2,170,2
1,1,3,2,66,36,"H",1,8,1,1,1,2,2,260,1
1,1,3,2,66,36,"H",1,8,2,1,1,2,4,170,2
1,1,3,2,65,40,"C",3,3,1,1,1,1,4,200,1
1,1,3,2,66,40,"H",4,8,1,1,1,2,4,200,1
1,1,3,2,65,42,"C",3,9,2,1,1,2,2,148,1
1,1,3,2,66,44,"Q",6,9,1,1,1,1,1,160,2
1,1,3,2,66,52,"H",5,8,1,1,1,1,4,250,2
1,1,3,2,66,60,"B",4,7,1,1,1,1,5,320,1
1,1,3,2,66,64,"N",3,7,1,1,1,2,4,170,2
1,1,3,2,66,78,"L",2,9,1,1,1,2,4,170,1
1,1,3,2,66,54,"H",5,8,1,2,4,1,4,210,2
1,1,3,3,66,48,"N",4,9,2,1,1,2,4,230,2
1,1,3,4,66,25,"F",2,7,3,1,1,1,2,250,2
1,1,3,4,66,32,"C",4,7,1,1,1,1,4,200,1
1,1,3,2,66,42,"N",2,9,2,1,1,1,4,150,2
1,1,3,2,65,32,"O",6,9,2,1,2,1,4,150,2
1,1,3,2,65,36,"G",3,9,1,1,1,2,4,200,2
1,1,3,2,66,36,"N",4,9,1,1,1,1,4,215,1
1,1,3,2,66,37,"L",1,9,1,1,1,2,4,151,1
1,1,3,2,66,40,"C",1,8,1,1,1,2,4,200,1
1,1,3,2,65,40,"C",2,8,3,1,1,1,2,100,2
1,1,3,2,66,40,"C",3,9,2,1,1,2,2,150,1
1,1,3,2,66,44,"L",3,8,1,1,1,2,4,200,1
1,1,3,2,65,48,"H",5,8,1,1,3,1,4,200,1
1,1,3,2,66,51,"R",2,3,2,1,1,2,4,160,1
1,1,3,2,66,54,"G",4,9,1,1,1,2,2,165,1
1,1,3,2,66,32,"N",1,9,1,2,1,1,4,138,2
1,1,3,3,65,22,"E",2,9,2,2,1,2,2,85,2
1,1,3,4,65,40,"L",3,9,1,1,1,2,4,185,1
1,1,4,2,66,36,"F",2,9,3,1,1,2,2,150,2
1,1,4,4,66,40,"I",1,9,2,1,1,2,4,60,1
1,1,5,2,66,25,"K",4,3,2,1,2,2,4,300,1
1,1,5,2,66,33,"O",6,3,2,1,2,1,4,130,2
1,1,5,2,66,40,"M",2,2,1,1,1,2,5,390,1
1,1,5,2,65,40,"N",4,3,1,1,1,2,4,210,1
1,1,5,2,65,48,"N",4,3,2,1,4,2,4,190,2
1,1,5,4,66,64,"L",1,9,1,1,1,2,4,160,1
1,1,5,2,65,32,"C",3,1,1,1,1,2,5,500,1
1,1,5,2,66,32,"C",3,1,1,1,1,1,4,355,1
1,1,5,2,66,32,"K",3,3,1,1,2,1,5,230,2
1,1,5,2,66,24,"K",4,5,2,1,1,1,6,350,2
1,1,5,2,66,32,"F",3,2,1,1,1,1,4,300,1
1,1,5,2,66,8,"Q",3,8,2,2,1,1,4,40,2
1,1,5,4,65,30,"M",4,2,1,1,1,1,5,420,1
1,1,5,2,65,40,"F",3,7,3,1,1,2,2,250,2
1,1,7,2,65,32,"H",4,1,1,1,2,1,5,1400,1
1,1,7,2,65,50,"S",2,2,1,1,1,1,5,500,1
1,1,7,2,66,30,"Q",3,3,2,2,1,2,4,300,2
1,1,7,2,66,32,"M",3,1,1,1,1,2,5,450,1
1,1,7,2,66,32,"M",5,2,1,1,1,1,4,170,1
1,1,7,2,66,12,"M",3,2,2,2,1,2,4,100,2
1,1,1,1,65,48,"N",2,9,3,1,1,2,2,180,2
1,1,1,2,65,18,"F",3,7,2,1,1,1,2,30,2
1,1,1,2,65,20,"F",2,7,3,1,1,2,2,150,2
1,1,1,2,65,32,"F",3,7,1,1,1,2,4,285,1
1,1,1,2,64,40,"C",3,7,1,1,1,2,4,500,1
1,1,1,2,65,40,"F",4,7,2,1,1,1,4,100,1
1,1,1,2,65,48,"N",3,8,2,1,1,2,4,280,2
1,1,1,2,64,52,"H",4,8,2,1,3,2,6,120,1
1,1,1,2,64,54,"C",2,7,1,1,1,2,4,160,1
1,1,1,2,64,56,"N",3,9,1,1,1,1,4,190,2
1,1,1,2,64,56,"N",5,9,2,1,1,1,4,120,1
1,1,1,2,65,8,"N",3,9,3,2,1,1,2,20,2
1,1,1,4,64,40,"S",2,9,2,1,1,2,4,150,1
1,1,2,2,65,32,"N",2,9,1,1,1,2,4,160,2
1,1,2,2,65,32,"N",3,8,1,1,1,1,4,180,2
1,1,2,2,65,32,"N",5,7,1,1,1,1,4,190,2
1,1,2,2,65,32,"F",2,7,2,1,1,2,2,150,2
1,1,2,2,64,36,"H",4,8,1,1,1,1,4,175,1
1,1,2,2,64,40,"F",3,7,3,1,1,2,2,160,2
1,1,2,2,65,40,"I",2,9,2,1,1,2,4,100,1
1,1,2,2,64,44,"H",1,9,1,1,1,2,4,165,1
1,1,2,2,65,50,"C",2,8,1,1,1,1,4,350,1
1,1,2,2,64,50,"H",5,8,1,1,4,1,4,180,1
1,1,2,2,65,55,"N",4,9,1,1,1,1,4,160,2
1,1,2,2,65,57,"H",5,8,2,1,3,1,4,210,2
1,1,2,2,64,57,"N",3,9,1,1,1,1,4,170,2
1,1,2,2,65,58,"N",2,9,1,1,1,1,4,175,2
1,1,2,2,64,60,"C",3,8,1,1,1,2,4,230,1
1,1,2,2,64,64,"L",3,9,1,1,1,2,4,190,2
1,1,2,2,65,30,"G",4,9,2,2,1,1,4,110,2
1,1,2,2,65,32,"A",1,9,3,2,1,2,2,60,2
1,1,2,2,65,6,"K",1,9,3,2,1,2,2,32,2
1,1,2,2,64,27,"F",1,7,3,2,1,2,2,195,2
1,1,2,3,65,8,"F",2,9,3,1,1,2,2,210,2
1,1,2,3,65,48,"C",1,7,1,1,1,2,4,150,1
1,1,2,4,64,32,"L",1,8,2,1,1,2,2,160,2
1,1,2,4,65,40,"O",5,9,2,1,4,1,4,200,2
1,1,2,4,65,45,"H",4,8,1,1,1,1,4,200,1
1,1,2,4,65,72,"L",1,9,2,1,1,2,4,170,2
1,1,3,2,64,32,"C",2,8,1,1,1,2,4,360,1
1,1,3,2,64,32,"C",3,8,1,1,1,1,4,250,1
1,1,3,2,64,32,"F",3,7,1,1,1,1,4,210,1
1,1,3,2,64,36,"F",4,9,3,1,1,2,2,210,2
1,1,3,2,65,40,"C",4,3,1,1,1,2,4,200,1
1,1,3,2,65,40,"C",4,9,1,1,1,2,4,250,1
1,1,3,2,64,40,"C",6,2,1,1,2,1,4,210,2
1,1,3,2,65,40,"F",2,7,3,1,1,2,2,200,2
1,1,3,2,64,40,"K",3,3,2,1,1,1,6,280,2
1,1,3,2,64,40,"N",4,2,1,1,1,2,5,250,2
1,1,3,2,65,56,"R",5,4,2,1,1,2,4,210,2
1,1,3,2,64,60,"N",1,9,1,1,1,1,4,190,2
1,1,3,2,64,12,"P",2,8,1,2,1,2,4,67,2
1,1,3,2,65,24,"A",1,6,2,2,1,1,4,120,2
1,1,3,2,64,24,"F",3,9,3,2,1,1,2,120,2
1,1,3,2,65,30,"S",1,5,2,2,1,2,4,30,2
1,1,3,2,64,32,"S",1,8,2,2,1,2,6,95,2
1,1,3,4,64,56,"N",3,9,2,1,1,1,4,205,2
1,1,3,4,65,63,"N",2,9,1,1,1,2,1,205,2
1,1,3,2,64,47,"I",5,1,1,1,1,1,4,710,1
1,1,3,2,64,8,"F",1,7,3,1,1,2,2,180,2
1,1,3,2,64,32,"C",3,8,1,1,1,2,4,150,1
1,1,3,2,64,32,"C",4,1,1,1,1,1,4,1700,1
1,1,3,2,65,32,"L",2,3,1,1,1,1,5,280,1
1,1,3,2,65,40,"F",2,7,3,1,1,2,2,150,2
1,1,3,2,65,42,"C",3,7,1,1,1,1,4,205,1
1,1,3,2,65,46,"C",2,7,1,1,1,2,4,220,1
1,1,3,2,65,46,"N",4,9,1,1,1,1,1,200,2
1,1,3,2,65,48,"C",2,8,2,1,1,2,4,250,1
1,1,3,2,65,52,"N",2,9,2,1,1,2,4,230,2
1,1,3,2,65,56,"N",2,9,1,1,1,2,4,180,2
1,1,3,2,64,60,"H",4,8,1,1,2,1,6,300,1
1,1,3,2,65,63,"G",1,9,1,1,1,1,4,197,1
1,1,3,2,64,64,"L",2,9,1,1,1,2,4,160,2
1,1,3,2,64,67,"L",2,9,2,1,1,1,4,160,2
1,1,3,2,64,72,"N",2,9,1,1,1,1,4,170,2
1,1,3,2,64,16,"L",3,9,1,2,1,1,4,108,2
1,1,3,3,65,42,"P",3,2,1,1,1,2,4,170,1
1,1,4,2,65,36,"K",3,3,2,1,1,1,6,600,1
1,1,4,2,65,32,"F",5,9,1,1,1,2,4,200,2
1,1,5,2,65,32,"K",4,5,2,1,1,1,6,250,2
1,1,5,2,64,34,"N",2,9,2,1,1,2,4,100,2
1,1,5,2,64,40,"F",2,6,3,1,1,2,2,210,2
1,1,5,2,65,40,"H",5,3,1,1,4,2,4,250,1
1,1,5,2,65,40,"I",4,9,1,1,2,1,5,171,2
1,1,5,2,64,44,"C",3,1,1,1,1,1,4,270,1
1,1,5,2,64,24,"P",4,3,2,2,1,1,4,70,2
1,1,5,2,65,4,"Q",3,9,2,2,1,1,4,100,2
1,1,5,2,64,32,"M",4,2,1,1,1,2,5,210,2
1,1,5,2,65,40,"O",6,9,2,1,1,1,4,150,2
1,1,5,2,64,52,"N",2,9,1,1,1,1,1,188,2
1,1,5,2,65,36,"M",6,2,1,1,1,1,5,400,1
1,1,5,2,65,40,"H",3,4,2,1,2,2,4,250,1
1,1,5,2,65,40,"N",3,8,2,1,1,2,4,150,2
1,1,5,2,65,42,"H",3,3,1,1,1,2,4,260,1
1,1,6,2,65,32,"M",4,2,1,1,1,1,5,1400,1
1,1,7,2,64,69,"P",6,2,1,1,2,1,5,900,1
1,1,0,4,64,40,"F",2,7,3,1,1,2,2,200,2
1,1,1,1,64,84,"A",5,6,1,1,1,2,4,190,1
1,1,1,2,63,76,"N",2,9,1,1,1,2,4,205,2
1,1,1,2,63,26,"F",2,9,3,1,1,2,2,50,2
1,1,1,2,63,27,"F",2,7,2,1,1,1,4,200,2
1,1,1,2,63,32,"F",1,7,1,1,1,2,4,150,1
1,1,1,2,63,34,"F",4,7,1,1,1,2,5,250,1
1,1,1,2,64,35,"L",1,9,1,1,1,2,4,200,2
1,1,1,2,63,40,"F",4,9,1,1,1,2,4,300,1
1,1,1,2,64,40,"S",3,7,1,1,1,1,4,250,1
1,1,1,2,63,48,"F",2,7,3,1,1,2,2,250,2
1,1,1,2,63,50,"C",4,8,1,1,1,2,4,180,1
1,1,1,2,64,60,"H",4,8,1,1,4,1,4,170,1
1,1,1,2,63,63,"L",2,9,1,1,1,1,1,180,2
1,1,1,2,63,24,"L",1,9,3,2,1,2,2,50,2
1,1,2,2,64,20,"F",2,7,1,1,1,1,4,230,1
1,1,2,2,63,35,"C",2,8,1,1,3,2,4,150,1
1,1,2,2,63,38,"H",3,8,1,1,2,1,4,200,1
1,1,2,2,63,40,"C",2,2,1,1,1,2,5,300,1
1,1,2,2,63,40,"F",1,7,3,1,1,2,2,260,2
1,1,2,2,64,40,"F",2,7,3,1,1,1,2,150,2
1,1,2,2,63,40,"F",3,9,3,1,1,2,2,60,2
1,1,2,2,63,42,"F",3,7,3,1,1,2,2,190,2
1,1,2,2,63,42,"R",4,9,1,1,1,1,1,200,2
1,1,2,2,64,45,"G",1,9,2,1,1,2,4,200,1
1,1,2,2,63,45,"H",5,8,1,1,2,1,4,220,2
1,1,2,2,64,48,"L",2,9,2,1,1,2,4,158,2
1,1,2,2,63,72,"N",1,9,1,1,1,2,4,173,2
1,1,2,2,64,10,"F",3,9,3,2,1,2,2,120,2
1,1,2,2,64,25,"P",6,9,1,2,2,1,2,80,2
1,1,2,2,64,0,"N",4,9,1,1,1,1,4,160,2
1,1,2,3,64,40,"N",4,9,1,1,1,2,4,210,2
1,1,2,3,64,24,"S",2,9,3,1,1,2,2,150,2
1,1,2,4,63,57,"H",4,8,1,1,3,2,4,150,1
1,1,2,2,63,32,"C",6,8,1,1,3,1,4,300,1
1,1,3,1,64,25,"F",2,9,3,2,1,2,2,120,2
1,1,3,2,63,32,"C",4,1,1,1,1,2,5,550,1
1,1,3,2,63,32,"F",2,9,2,1,1,2,2,230,2
1,1,3,2,63,32,"O",4,3,1,1,1,2,4,157,2
1,1,3,2,63,32,"O",6,9,2,1,1,1,2,160,2
1,1,3,2,64,32,"S",3,1,1,1,2,1,5,550,1
1,1,3,2,63,40,"C",2,8,1,1,1,2,4,130,1
